Lon Lat sand clay silt orgc ph bulkdensity cn soilc depth awc bedrockfrac andic pfixation cec
101.2500 -52.6065 0.5240 0.1534 0.3126 0.00000 5.103 1500.0 12.0 0.0000 0.5259 62.65 0.2291 0.0000 0.0000 5.830
106.8750 -52.6065 0.5218 0.1569 0.3113 0.00000 5.105 1500.0 12.0 0.0000 0.8839 105.34 0.2379 0.0000 0.0000 5.962
112.5000 -52.6065 0.5254 0.1512 0.3134 0.00000 5.115 1500.0 12.0 0.0000 1.5929 178.67 0.2235 0.0000 0.0000 5.745
118.1250 -52.6065 0.5312 0.1420 0.3168 0.00000 5.154 1500.0 12.0 0.0000 1.5355 178.51 0.2004 0.0000 0.0000 5.395
123.7500 -52.6065 0.1779 0.5256 0.2939 0.00000 5.216 1500.0 12.0 0.0000 0.7445 103.90 0.1885 0.0000 0.0000 19.973
135.0000 -52.6065 0.0471 0.6706 0.2824 0.00000 5.140 1500.0 12.0 0.0000 0.3967 58.30 0.2308 0.0000 0.0000 25.482
140.6250 -52.6065 0.0470 0.6714 0.2816 0.00000 5.126 1500.0 12.0 0.0000 0.3799 55.80 0.2391 0.0000 0.0000 25.515
146.2500 -52.6065 0.1158 0.5955 0.2886 0.00000 5.126 1500.0 12.0 0.0000 0.2033 29.12 0.2306 0.0000 0.0000 22.627
151.8750 -52.6065 0.5541 0.1736 0.2718 0.00000 5.100 1494.3 12.0 0.0000 0.5655 66.08 0.2360 0.0038 0.0064 6.595
157.5000 -52.6065 0.5271 0.1983 0.2746 0.00000 5.100 1491.7 12.0 0.0000 0.5526 65.89 0.2704 0.0055 0.0085 7.535
163.1250 -52.6065 0.5456 0.1923 0.2621 0.00000 5.100 1484.7 12.0 0.0000 0.5447 64.63 0.2785 0.0102 0.0154 7.307
168.7500 -52.6065 0.5068 0.2264 0.2668 0.00000 5.100 1484.8 12.0 0.0000 0.6740 81.77 0.3366 0.0102 0.0139 8.603
174.3750 -52.6065 0.4632 0.2437 0.2926 0.00000 5.101 1479.2 12.0 0.0000 0.6676 84.64 0.3452 0.0139 0.0187 9.262
180.0000 -52.6065 0.4578 0.2320 0.3053 0.00000 5.116 1499.8 12.0 0.0000 0.9880 121.82 0.2898 0.0001 0.0002 8.816
-174.3750 -52.6065 0.4914 0.1948 0.3047 0.00000 5.125 1500.0 12.0 0.0000 1.2087 145.85 0.2825 0.0000 0.0000 7.401
-168.7500 -52.6065 0.5304 0.1434 0.3162 0.00000 5.244 1500.0 12.0 0.0000 1.4684 174.76 0.2048 0.0000 0.0000 5.448
-163.1250 -52.6065 0.5381 0.1310 0.3209 0.00000 5.337 1500.0 12.0 0.0000 0.8899 105.79 0.1733 0.0000 0.0000 4.978
-157.5000 -52.6065 0.5395 0.1287 0.3218 0.00000 5.292 1500.0 12.0 0.0000 0.5877 69.85 0.1675 0.0000 0.0000 4.891
-151.8750 -52.6065 0.5406 0.1269 0.3225 0.00000 5.256 1500.0 12.0 0.0000 0.6968 82.80 0.1630 0.0000 0.0000 4.821
-146.2500 -52.6065 0.5409 0.1265 0.3226 0.00000 5.229 1500.0 12.0 0.0000 0.8497 100.97 0.1621 0.0000 0.0000 4.807
-140.6250 -52.6065 0.5533 0.1066 0.3301 0.00000 5.746 1500.0 12.0 0.0000 0.7741 91.82 0.1136 0.0000 0.0000 4.050
-135.0000 -52.6065 0.5370 0.1327 0.3203 0.00000 5.163 1500.0 12.0 0.0000 0.7297 86.76 0.1773 0.0000 0.0000 5.041
-129.3750 -52.6065 0.5352 0.1355 0.3193 0.00000 5.144 1500.0 12.0 0.0000 0.8745 104.01 0.1843 0.0000 0.0000 5.149
-123.7500 -52.6065 0.1397 0.5665 0.2924 0.00000 5.134 1500.0 12.0 0.0000 0.5987 84.96 0.1887 0.0000 0.0000 21.528
-118.1250 -52.6065 0.4990 0.1766 0.3165 0.00000 5.120 1500.0 12.0 0.0000 1.8715 181.80 0.1959 0.0000 0.0000 6.713
-112.5000 -52.6065 0.4545 0.2250 0.3126 0.00000 5.117 1500.0 12.0 0.0000 0.7517 92.90 0.1977 0.0000 0.0000 8.552
-106.8750 -52.6065 0.2784 0.4177 0.2995 0.00000 5.114 1500.0 12.0 0.0000 0.3058 40.88 0.1983 0.0000 0.0000 15.874
-101.2500 -52.6065 0.4757 0.2320 0.2923 0.00000 5.101 1499.4 12.0 0.0000 0.5148 62.83 0.2260 0.0004 0.0007 8.818
-95.6250 -52.6065 0.5236 0.1967 0.2797 0.00000 5.100 1489.3 12.0 0.0000 0.5974 71.87 0.2333 0.0071 0.0120 7.474
-90.0000 -52.6065 0.5837 0.1794 0.2369 0.00000 5.100 1491.3 12.0 0.0000 0.8330 94.37 0.2767 0.0058 0.0088 6.819
-84.3750 -52.6065 0.4736 0.2350 0.2914 0.00000 5.100 1487.9 12.0 0.0000 0.7253 90.21 0.3019 0.0081 0.0116 8.928
-78.7500 -52.6065 0.3922 0.3028 0.3047 0.00000 5.102 1500.0 12.0 0.0000 0.3337 42.63 0.3660 0.0000 0.0000 11.507
-73.1250 -52.6065 0.0456 0.6809 0.2735 0.00000 5.112 1500.0 12.0 0.0000 0.3570 52.26 0.3268 0.0000 0.0000 25.875
-67.5000 -52.6065 0.0467 0.6735 0.2798 0.00000 5.190 1500.0 12.0 0.0000 0.3519 51.66 0.2576 0.0000 0.0000 25.591
-61.8750 -52.6065 0.0463 0.6766 0.2771 0.00000 5.150 1500.0 12.0 0.0000 0.7339 107.60 0.2871 0.0000 0.0000 25.711
-56.2500 -52.6065 0.3327 0.3790 0.2819 0.00000 5.106 1500.0 12.0 0.0000 1.1492 148.18 0.3720 0.0000 0.0000 14.401
-50.6250 -52.6065 0.3757 0.3320 0.2873 0.00000 5.102 1500.0 12.0 0.0000 0.7784 98.79 0.4038 0.0000 0.0000 12.615
-45.0000 -52.6065 0.3826 0.3173 0.2934 0.00000 5.107 1480.4 12.0 0.0000 0.9906 129.41 0.3173 0.0131 0.0184 12.058
-39.3750 -52.6065 0.4638 0.2269 0.3007 0.00000 5.113 1494.9 12.0 0.0000 0.7369 90.73 0.2953 0.0034 0.0050 8.623
-33.7500 -52.6065 0.4684 0.2131 0.3141 0.00000 5.184 1499.9 12.0 0.0000 0.4332 53.42 0.2303 0.0001 0.0001 8.098
-22.5000 -52.6065 0.3045 0.3834 0.3070 0.00000 5.796 1500.0 12.0 0.0000 0.4074 53.99 0.1506 0.0000 0.0000 14.569
-16.8750 -52.6065 0.1431 0.5627 0.2942 0.00000 5.337 1500.0 12.0 0.0000 0.1771 25.15 0.2028 0.0000 0.0000 21.384
-11.2500 -52.6065 0.5162 0.2025 0.2812 0.00000 5.101 1488.2 12.0 0.0000 1.5572 181.56 0.2870 0.0079 0.0117 7.693
-5.6250 -52.6065 0.5860 0.1711 0.2429 0.00000 5.100 1487.6 12.0 0.0000 3.0871 171.49 0.2663 0.0083 0.0128 6.500
0.0000 -58.1430 0.4215 0.2597 0.3183 0.00000 5.236 1500.0 12.0 0.0000 0.4386 55.67 0.1863 0.0000 0.0000 9.868
5.6250 -58.1430 0.4819 0.2061 0.3117 0.00000 5.620 1499.3 12.0 0.0000 0.6121 75.28 0.1244 0.0004 0.0013 7.833
11.2500 -58.1430 0.4825 0.2009 0.3158 0.00000 5.226 1499.1 12.0 0.0000 0.4641 57.19 0.1493 0.0006 0.0015 7.634
16.8750 -58.1430 0.4811 0.1897 0.3255 0.00000 5.437 1499.4 12.0 0.0000 0.3898 48.18 0.1268 0.0004 0.0013 7.210
22.5000 -58.1430 0.4306 0.2316 0.3308 0.00000 6.587 1499.8 12.0 0.0000 0.2977 37.65 0.0997 0.0001 0.0005 8.801
28.1250 -58.1430 0.4759 0.1863 0.3295 0.00000 6.605 1500.0 12.0 0.0000 0.2724 33.63 0.0809 0.0000 0.0000 7.080
39.3750 -58.1430 0.5576 0.0998 0.3326 0.00000 5.570 1500.0 12.0 0.0000 0.5534 65.60 0.0971 0.0000 0.0000 3.791
61.8750 -58.1430 0.5121 0.1519 0.3301 0.00000 5.359 1499.4 12.0 0.0000 0.4330 52.70 0.0971 0.0004 0.0017 5.771
67.5000 -58.1430 0.4926 0.1868 0.3193 0.00000 5.352 1499.8 12.0 0.0000 0.3569 43.78 0.0931 0.0001 0.0007 7.098
73.1250 -58.1430 0.5530 0.1402 0.3067 0.00000 5.151 1499.1 12.0 0.0000 0.4744 56.20 0.0926 0.0006 0.0028 5.329
78.7500 -58.1430 0.5706 0.1405 0.2889 0.00000 5.125 1499.3 12.0 0.0000 0.4971 57.72 0.0976 0.0005 0.0019 5.339
84.3750 -58.1430 0.4646 0.2187 0.3167 0.00000 5.196 1500.0 12.0 0.0000 0.2666 33.14 0.1090 0.0000 0.0000 8.310
90.0000 -58.1430 0.5559 0.1496 0.2945 0.00000 5.102 1498.4 12.0 0.0000 0.5073 59.65 0.1247 0.0011 0.0032 5.685
95.6250 -58.1430 0.5511 0.1518 0.2971 0.00000 5.147 1498.4 12.0 0.0000 0.3590 42.38 0.1033 0.0011 0.0042 5.767
101.2500 -58.1430 0.5597 0.1411 0.2993 0.00000 5.152 1498.1 12.0 0.0000 0.4567 53.77 0.1004 0.0012 0.0050 5.361
106.8750 -58.1430 0.5105 0.1882 0.3012 0.00000 5.420 1499.8 12.0 0.0000 0.3880 46.74 0.1041 0.0001 0.0004 7.153
112.5000 -58.1430 0.4652 0.2068 0.3234 0.00000 5.312 1500.0 12.0 0.0000 0.4499 55.84 0.1275 0.0000 0.0000 7.857
118.1250 -58.1430 0.4121 0.2608 0.3199 0.00000 5.634 1500.0 12.0 0.0000 0.6554 83.07 0.1104 0.0000 0.0000 9.910
123.7500 -58.1430 0.4047 0.2684 0.3199 0.00000 5.770 1500.0 12.0 0.0000 0.5412 68.84 0.1065 0.0000 0.0000 10.198
140.6250 -58.1430 0.0482 0.6627 0.2891 0.00000 5.146 1500.0 12.0 0.0000 0.1284 18.93 0.1605 0.0000 0.0000 25.183
146.2500 -58.1430 0.4363 0.2417 0.3220 0.00000 5.147 1500.0 12.0 0.0000 0.1515 19.14 0.1540 0.0000 0.0000 9.186
151.8750 -58.1430 0.5372 0.1572 0.3052 0.00000 5.283 1498.8 12.0 0.0000 0.2731 32.59 0.1005 0.0008 0.0031 5.973
157.5000 -58.1430 0.6795 0.1068 0.2136 0.00000 5.129 1499.9 12.0 0.0000 0.3705 38.60 0.0955 0.0000 0.0002 4.060
163.1250 -58.1430 0.6285 0.1395 0.2320 0.00000 5.167 1500.0 12.0 0.0000 0.3254 35.32 0.1140 0.0000 0.0000 5.301
168.7500 -58.1430 0.6440 0.1370 0.2191 0.00000 5.103 1500.0 12.0 0.0000 0.5092 54.33 0.1523 0.0000 0.0000 5.205
174.3750 -58.1430 0.6001 0.1561 0.2438 0.00000 5.100 1497.1 12.0 0.0000 0.7509 83.83 0.1867 0.0019 0.0038 5.933
180.0000 -58.1430 0.5395 0.1799 0.2806 0.00000 5.108 1495.8 12.0 0.0000 0.6804 80.36 0.1889 0.0028 0.0055 6.834
-174.3750 -58.1430 0.5056 0.1799 0.3145 0.00000 5.109 1499.6 12.0 0.0000 0.8629 105.07 0.1831 0.0003 0.0006 6.834
-168.7500 -58.1430 0.5410 0.1283 0.3250 0.00000 5.477 1500.0 12.0 0.0000 0.7519 89.89 0.1309 0.0000 0.0000 4.877
-163.1250 -58.1430 0.5406 0.1196 0.3301 0.00000 5.587 1500.0 12.0 0.0000 0.7317 87.38 0.1234 0.0000 0.0000 4.545
-157.5000 -58.1430 0.4809 0.1630 0.3486 0.00000 6.858 1500.0 12.0 0.0000 0.3943 49.12 0.0817 0.0000 0.0000 6.196
-151.8750 -58.1430 0.5247 0.1244 0.3421 0.00000 6.948 1500.0 12.0 0.0000 0.3721 45.15 0.0757 0.0000 0.0000 4.725
-146.2500 -58.1430 0.5219 0.1345 0.3351 0.00000 5.565 1500.0 12.0 0.0000 0.5279 63.90 0.1066 0.0000 0.0000 5.110
-140.6250 -58.1430 0.5307 0.1289 0.3333 0.00000 6.633 1500.0 12.0 0.0000 0.3411 41.12 0.0767 0.0000 0.0000 4.899
-135.0000 -58.1430 0.5032 0.1725 0.3235 0.00000 5.167 1499.6 12.0 0.0000 0.4629 56.67 0.1249 0.0002 0.0007 6.557
-129.3750 -58.1430 0.4808 0.1949 0.3236 0.00000 5.155 1500.0 12.0 0.0000 0.5335 66.00 0.1349 0.0000 0.0000 7.408
-123.7500 -58.1430 0.5430 0.1519 0.3045 0.00000 5.200 1499.6 12.0 0.0000 0.6482 76.96 0.1073 0.0002 0.0009 5.772
-118.1250 -58.1430 0.5428 0.1647 0.2925 0.00000 5.443 1499.5 12.0 0.0000 0.8087 95.43 0.0894 0.0003 0.0016 6.257
-112.5000 -58.1430 0.5573 0.1613 0.2814 0.00000 6.563 1499.7 12.0 0.0000 0.5921 68.87 0.0725 0.0002 0.0014 6.129
-106.8750 -58.1430 0.5773 0.1493 0.2734 0.00000 6.376 1499.8 12.0 0.0000 0.3338 38.24 0.0717 0.0001 0.0011 5.675
-101.2500 -58.1430 0.6171 0.1266 0.2563 0.00000 5.814 1499.7 12.0 0.0000 0.3885 43.11 0.0753 0.0002 0.0013 4.812
-95.6250 -58.1430 0.6480 0.1293 0.2227 0.00000 5.109 1500.0 12.0 0.0000 0.7197 76.80 0.1172 0.0000 0.0000 4.914
-90.0000 -58.1430 0.6565 0.1228 0.2207 0.00000 5.100 1499.5 12.0 0.0000 0.6075 64.48 0.1312 0.0003 0.0009 4.666
-84.3750 -58.1430 0.5088 0.1862 0.3046 0.00000 5.111 1497.3 12.0 0.0000 0.4525 54.87 0.1558 0.0018 0.0042 7.077
-78.7500 -58.1430 0.4401 0.2637 0.2962 0.00000 5.110 1500.0 12.0 0.0000 0.4140 51.48 0.2394 0.0000 0.0000 10.020
-67.5000 -58.1430 0.0479 0.6651 0.2870 0.00000 5.223 1500.0 12.0 0.0000 0.2883 42.44 0.1822 0.0000 0.0000 25.274
-61.8750 -58.1430 0.1772 0.5246 0.2982 0.00000 5.249 1500.0 12.0 0.0000 0.4780 67.04 0.1682 0.0000 0.0000 19.934
-56.2500 -58.1430 0.4890 0.1988 0.3120 0.00000 5.245 1498.0 12.0 0.0000 0.7048 86.60 0.1376 0.0013 0.0036 7.553
-50.6250 -58.1430 0.4937 0.1964 0.3094 0.00000 5.130 1496.8 12.0 0.0000 0.6402 78.50 0.1555 0.0022 0.0051 7.463
-45.0000 -58.1430 0.4684 0.2149 0.3160 0.00000 5.103 1494.9 12.0 0.0000 0.4424 55.27 0.1859 0.0034 0.0068 8.164
-39.3750 -58.1430 0.4924 0.2100 0.2971 0.00000 5.101 1497.3 12.0 0.0000 0.2968 36.13 0.1996 0.0018 0.0034 7.981
-33.7500 -58.1430 0.4348 0.2542 0.3110 0.00000 5.103 1500.0 12.0 0.0000 0.1424 17.89 0.2343 0.0000 0.0000 9.661
-28.1250 -58.1430 0.4315 0.2524 0.3161 0.00000 5.103 1500.0 12.0 0.0000 0.1036 13.07 0.2406 0.0000 0.0000 9.593
-5.6250 -58.1430 0.4368 0.2541 0.3091 0.00000 5.209 1500.0 12.0 0.0000 0.3681 46.17 0.1966 0.0000 0.0000 9.656
0.0000 -63.6786 0.4316 0.2372 0.3297 0.00000 5.486 1500.0 12.0 0.0000 0.1142 14.50 0.1196 0.0000 0.0000 9.015
5.6250 -63.6786 0.2610 0.4127 0.3230 0.00000 6.358 1500.0 12.0 0.0000 0.1377 18.80 0.0943 0.0000 0.0000 15.683
11.2500 -63.6786 0.5216 0.1379 0.3313 0.00000 6.196 1500.0 12.0 0.0000 0.1513 18.26 0.0869 0.0000 0.0000 5.240
22.5000 -63.6786 0.5616 0.0934 0.3350 0.00000 6.154 1500.0 12.0 0.0000 0.1297 15.36 0.0819 0.0000 0.0000 3.550
28.1250 -63.6786 0.5610 0.0944 0.3346 0.00000 5.893 1500.0 12.0 0.0000 0.1443 17.10 0.0841 0.0000 0.0000 3.586
33.7500 -63.6786 0.5596 0.0966 0.3338 0.00000 5.558 1500.0 12.0 0.0000 0.2393 28.35 0.0896 0.0000 0.0000 3.672
50.6250 -63.6786 0.4725 0.2108 0.3164 0.00000 5.281 1500.0 12.0 0.0000 0.2809 34.77 0.0935 0.0000 0.0000 8.012
56.2500 -63.6786 0.3978 0.2567 0.3456 0.00000 5.538 1500.0 12.0 0.0000 0.1762 22.96 0.0867 0.0000 0.0000 9.754
61.8750 -63.6786 0.4038 0.2527 0.3434 0.00000 7.145 1500.0 12.0 0.0000 0.0659 10.00 0.0628 0.0000 0.0000 9.602
67.5000 -63.6786 0.4031 0.2475 0.3494 0.00000 7.683 1500.0 12.0 0.0000 0.1453 18.93 0.0628 0.0000 0.0003 9.404
73.1250 -63.6786 0.5513 0.1755 0.2732 0.00000 7.344 1500.0 12.0 0.0000 0.1978 22.95 0.0628 0.0000 0.0000 6.669
78.7500 -63.6786 0.6165 0.1363 0.2472 0.00000 6.042 1500.0 12.0 0.0000 0.1769 19.52 0.0631 0.0000 0.0002 5.179
84.3750 -63.6786 0.5962 0.1476 0.2562 0.00000 5.148 1499.9 12.0 0.0000 0.4018 45.07 0.0870 0.0001 0.0004 5.609
90.0000 -63.6786 0.5715 0.1668 0.2617 0.00000 5.178 1500.0 12.0 0.0000 0.4698 53.57 0.0922 0.0000 0.0000 6.338
95.6250 -63.6786 0.6768 0.1079 0.2153 0.00000 7.359 1500.0 12.0 0.0000 0.4566 47.70 0.0628 0.0000 0.0000 4.099
101.2500 -63.6786 0.5485 0.1676 0.2839 0.00000 7.823 1499.9 12.0 0.0000 0.2892 33.83 0.0628 0.0000 0.0006 6.368
106.8750 -63.6786 0.4823 0.1980 0.3196 0.00000 7.971 1499.9 12.0 0.0000 0.2141 26.43 0.0628 0.0000 0.0005 7.524
112.5000 -63.6786 0.3855 0.2796 0.3338 0.00000 8.084 1500.0 12.0 0.0000 0.1227 15.96 0.0628 0.0000 0.0000 10.624
118.1250 -63.6786 0.1262 0.5679 0.3044 0.00000 8.163 1500.0 12.0 0.0000 0.1192 17.11 0.0628 0.0000 0.0000 21.581
123.7500 -63.6786 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0588 10.00 0.0628 0.0000 0.0000 24.756
140.6250 -63.6786 0.0492 0.6556 0.2952 0.00000 5.499 1500.0 12.0 0.0000 0.0985 14.55 0.0978 0.0000 0.0000 24.912
146.2500 -63.6786 0.6101 0.1323 0.2576 0.00000 5.123 1500.0 12.0 0.0000 0.5384 60.00 0.1026 0.0000 0.0000 5.026
151.8750 -63.6786 0.5074 0.1801 0.3125 0.00000 5.947 1500.0 12.0 0.0000 0.2026 24.60 0.0724 0.0000 0.0002 6.843
157.5000 -63.6786 0.4290 0.2322 0.3388 0.00000 5.835 1499.9 12.0 0.0000 0.2521 32.27 0.0794 0.0001 0.0005 8.824
163.1250 -63.6786 0.6097 0.1475 0.2428 0.00000 5.307 1500.0 12.0 0.0000 0.3161 34.90 0.0883 0.0000 0.0001 5.607
168.7500 -63.6786 0.5393 0.1889 0.2718 0.00000 5.236 1500.0 12.0 0.0000 0.2368 27.62 0.1092 0.0000 0.0000 7.179
174.3750 -63.6786 0.5281 0.1950 0.2769 0.00000 5.162 1500.0 12.0 0.0000 0.2348 27.64 0.1276 0.0000 0.0000 7.410
180.0000 -63.6786 0.5447 0.1874 0.2679 0.00000 5.157 1500.0 12.0 0.0000 0.4366 50.67 0.1248 0.0000 0.0000 7.120
-174.3750 -63.6786 0.5368 0.1923 0.2709 0.00000 5.316 1500.0 12.0 0.0000 0.4983 58.18 0.1018 0.0000 0.0000 7.309
-168.7500 -63.6786 0.5345 0.1673 0.2982 0.00000 6.945 1500.0 12.0 0.0000 0.3586 42.60 0.0683 0.0000 0.0000 6.357
-163.1250 -63.6786 0.4755 0.1916 0.3315 0.00000 7.717 1500.0 12.0 0.0000 0.2201 27.40 0.0628 0.0000 0.0001 7.280
-157.5000 -63.6786 0.4124 0.2254 0.3611 0.00000 7.732 1500.0 12.0 0.0000 0.1479 19.28 0.0628 0.0000 0.0004 8.565
-151.8750 -63.6786 0.3925 0.2486 0.3578 0.00000 7.587 1500.0 12.0 0.0000 0.1346 17.68 0.0628 0.0000 0.0000 9.446
-146.2500 -63.6786 0.4783 0.1762 0.3445 0.00000 7.344 1500.0 12.0 0.0000 0.1935 24.24 0.0628 0.0000 0.0000 6.696
-140.6250 -63.6786 0.4945 0.1642 0.3413 0.00000 6.443 1500.0 12.0 0.0000 0.2557 31.76 0.0707 0.0000 0.0000 6.240
-135.0000 -63.6786 0.3490 0.2886 0.3624 0.00000 5.319 1499.9 12.0 0.0000 0.2474 33.26 0.0925 0.0001 0.0003 10.966
-129.3750 -63.6786 0.6348 0.1188 0.2464 0.00000 5.111 1499.5 12.0 0.0000 0.6116 66.83 0.0905 0.0004 0.0017 4.514
-123.7500 -63.6786 0.6465 0.1194 0.2341 0.00000 5.145 1499.8 12.0 0.0000 0.5659 60.91 0.0851 0.0001 0.0007 4.539
-118.1250 -63.6786 0.6014 0.1487 0.2499 0.00000 5.733 1500.0 12.0 0.0000 0.3391 37.78 0.0716 0.0000 0.0000 5.649
-112.5000 -63.6786 0.5656 0.1665 0.2679 0.00000 7.629 1500.0 12.0 0.0000 0.3796 43.59 0.0628 0.0000 0.0000 6.325
-106.8750 -63.6786 0.5294 0.1882 0.2823 0.00000 8.033 1500.0 12.0 0.0000 0.2974 35.09 0.0628 0.0000 0.0000 7.152
-101.2500 -63.6786 0.4656 0.2246 0.3097 0.00000 7.859 1500.0 12.0 0.0000 0.0966 11.95 0.0628 0.0000 0.0000 8.536
-95.6250 -63.6786 0.4462 0.2348 0.3190 0.00000 6.571 1500.0 12.0 0.0000 0.0710 10.00 0.0712 0.0000 0.0000 8.922
-90.0000 -63.6786 0.5299 0.1956 0.2745 0.00000 5.676 1500.0 12.0 0.0000 0.2803 32.91 0.0861 0.0000 0.0000 7.433
-84.3750 -63.6786 0.4730 0.2164 0.3106 0.00000 5.394 1499.7 12.0 0.0000 0.2572 31.74 0.1026 0.0002 0.0009 8.223
-78.7500 -63.6786 0.4510 0.2228 0.3261 0.00000 5.330 1499.4 12.0 0.0000 0.2605 32.78 0.1099 0.0004 0.0014 8.466
-73.1250 -63.6786 0.4286 0.2435 0.3277 0.00000 5.432 1499.6 12.0 0.0000 0.2500 31.82 0.1166 0.0003 0.0009 9.254
-67.5000 -63.6786 0.4107 0.2706 0.3186 0.00000 5.361 1499.7 12.0 0.0000 0.2937 37.51 0.1098 0.0002 0.0007 10.284
-61.8750 -63.6786 0.4826 0.1973 0.3201 0.00000 5.979 1499.6 12.0 0.0000 0.3704 45.75 0.0841 0.0003 0.0014 7.497
-56.2500 -63.6786 0.5182 0.1798 0.3019 0.00000 6.160 1499.8 12.0 0.0000 0.3189 38.29 0.0744 0.0002 0.0012 6.834
-50.6250 -63.6786 0.6364 0.1237 0.2399 0.00000 5.675 1499.9 12.0 0.0000 0.3162 34.35 0.0707 0.0000 0.0004 4.701
-45.0000 -63.6786 0.6320 0.1293 0.2386 0.00000 5.357 1500.0 12.0 0.0000 0.3659 39.80 0.0735 0.0000 0.0000 4.915
-39.3750 -63.6786 0.5434 0.1692 0.2874 0.00000 5.100 1499.8 12.0 0.0000 0.3550 41.73 0.1015 0.0001 0.0005 6.429
-33.7500 -63.6786 0.5270 0.1819 0.2911 0.00000 5.100 1499.2 12.0 0.0000 0.2162 25.71 0.1272 0.0005 0.0015 6.911
-28.1250 -63.6786 0.5297 0.1801 0.2903 0.00000 5.100 1498.2 12.0 0.0000 0.2693 32.02 0.1402 0.0012 0.0031 6.843
-22.5000 -63.6786 0.4623 0.2163 0.3214 0.00000 5.100 1499.7 12.0 0.0000 0.2569 32.07 0.1402 0.0002 0.0005 8.220
-16.8750 -63.6786 0.4711 0.2073 0.3216 0.00000 5.109 1499.1 12.0 0.0000 0.2414 30.04 0.1301 0.0006 0.0017 7.876
-11.2500 -63.6786 0.5209 0.1862 0.2928 0.00000 5.201 1499.9 12.0 0.0000 0.2367 28.23 0.1211 0.0000 0.0001 7.075
-5.6250 -63.6786 0.5082 0.1989 0.2928 0.00000 5.155 1500.0 12.0 0.0000 0.2608 31.30 0.1412 0.0000 0.0000 7.556
5.6250 -69.2130 0.3070 0.3734 0.3146 0.00000 5.550 1500.0 12.0 0.0000 0.1228 16.32 0.0911 0.0000 0.0000 14.188
11.2500 -69.2130 0.3333 0.3436 0.3176 0.00000 5.844 1500.0 12.0 0.0000 0.1111 14.61 0.0830 0.0000 0.0000 13.057
33.7500 -69.2130 0.4415 0.2279 0.3306 0.00000 5.825 1500.0 12.0 0.0000 0.0576 10.00 0.0773 0.0000 0.0000 8.660
39.3750 -69.2130 0.3964 0.2580 0.3456 0.00000 5.895 1500.0 12.0 0.0000 0.0880 11.47 0.0785 0.0000 0.0000 9.803
45.0000 -69.2130 0.5085 0.1814 0.3101 0.00000 6.831 1499.9 12.0 0.0000 0.1318 15.98 0.0628 0.0000 0.0006 6.892
50.6250 -69.2130 0.4002 0.2450 0.3548 0.00000 7.211 1500.0 12.0 0.0000 0.1590 20.80 0.0628 0.0000 0.0001 9.308
56.2500 -69.2130 0.4959 0.1970 0.3070 0.00000 7.486 1500.0 12.0 0.0000 0.2251 27.40 0.0628 0.0000 0.0003 7.486
61.8750 -69.2130 0.4444 0.2283 0.3273 0.00000 7.820 1500.0 12.0 0.0000 0.2533 31.98 0.0628 0.0000 0.0003 8.675
67.5000 -69.2130 0.4360 0.2378 0.3262 0.00000 7.946 1500.0 12.0 0.0000 0.3042 38.54 0.0628 0.0000 0.0001 9.038
73.1250 -69.2130 0.5644 0.1713 0.2643 0.00000 7.836 1500.0 12.0 0.0000 0.4561 52.29 0.0628 0.0000 0.0000 6.508
78.7500 -69.2130 0.4682 0.2226 0.3091 0.00000 7.603 1500.0 12.0 0.0000 0.2038 25.18 0.0628 0.0000 0.0000 8.459
84.3750 -69.2130 0.3233 0.3093 0.3674 0.00000 6.656 1500.0 12.0 0.0000 0.0696 10.00 0.0628 0.0000 0.0000 11.753
90.0000 -69.2130 0.3632 0.2905 0.3463 0.00000 6.891 1500.0 12.0 0.0000 0.0940 12.45 0.0628 0.0000 0.0000 11.041
95.6250 -69.2130 0.5601 0.1720 0.2679 0.00000 6.887 1500.0 12.0 0.0000 0.2143 24.67 0.0628 0.0000 0.0000 6.535
101.2500 -69.2130 0.4362 0.2254 0.3384 0.00000 7.739 1500.0 12.0 0.0000 0.2199 28.04 0.0628 0.0000 0.0002 8.565
106.8750 -69.2130 0.4210 0.2369 0.3421 0.00000 7.971 1500.0 12.0 0.0000 0.1585 20.40 0.0628 0.0000 0.0003 9.002
112.5000 -69.2130 0.4426 0.2255 0.3313 0.00000 8.117 1500.0 12.0 0.0000 0.1585 20.06 0.0628 0.0000 0.0000 8.571
118.1250 -69.2130 0.2654 0.4100 0.3247 0.00000 8.164 1500.0 12.0 0.0000 0.1319 18.04 0.0628 0.0000 0.0000 15.578
123.7500 -69.2130 0.0498 0.6515 0.2987 0.00000 8.163 1500.0 12.0 0.0000 0.0588 10.00 0.0628 0.0000 0.0000 24.756
140.6250 -69.2130 0.4464 0.2258 0.3279 0.00000 6.074 1500.0 12.0 0.0000 0.1775 22.39 0.0771 0.0000 0.0000 8.579
146.2500 -69.2130 0.5159 0.1800 0.3042 0.00000 6.556 1500.0 12.0 0.0000 0.1467 17.65 0.0667 0.0000 0.0003 6.839
151.8750 -69.2130 0.4676 0.1993 0.3331 0.00000 6.143 1499.8 12.0 0.0000 0.1235 15.48 0.0682 0.0001 0.0012 7.573
157.5000 -69.2130 0.4591 0.2069 0.3340 0.00000 6.074 1499.8 12.0 0.0000 0.1019 12.83 0.0680 0.0001 0.0011 7.864
